mr,range_change,range_percent_change,range_passed
RotationRelation,0.007987737655639648,0.4877329979823532,True
TranslationRelation,0.011214971542358398,0.6847886007847629,True
NoiseRelation,0.0010317564010620117,0.06299927017785373,True
BlurRelation,0.0003298521041870117,0.02014084119955185,True
ContrastRelation,0.006411194801330566,0.3914689485193705,True
RainRelation,0.0008687973022460938,0.053048952172870936,True
SnowRelation,0.002350330352783203,0.14351168236008827,True
FogRelation,0.009780406951904297,0.5971937749823029,True
DarkVisibiltyRelation,0.009183406829833984,0.5607408177263016,True
DarkVisibiltyRelation,0.0019249916076660156,0.11754040610421512,True
